FlowlinePressure,DischargePressure,MotorFrequency,CurrentPhaseA,IntakePressure,IntakeTemperature,MotorTemperature,UpstreamPressure,FlowlineTemperature,WellHeadTemperature,wtOil,wtWater,wtGas,Fw,GasLiquidRatio
346.87524,4262.9805,60,61.505886,2817.603,99.09999,126.92325,360.66043,0,78.50802,5473.755,3354.882,4.7895355,0.38000003,0.0005425
347.27826,4265.3154,60,61.522137,2819.6592,99.09999,126.948296,360.94577,0,80.149734,5489.605,3364.5967,4.8034043,0.38000003,0.0005425
329.17126,4253.2485,50.822224,61.291496,2833.8647,99.06393,124.18386,338.12033,0,76.301895,5407.8364,3314.4805,4.731857,0.38000003,0.0005425
341.55005,4270.3975,60,61.55844,2826.8833,99.09999,126.94841,355.24243,0,77.46143,5171.8867,3169.866,4.5254006,0.38,0.00054249994
340.64133,4275.548,60,61.630272,2829.8193,99.09999,127,354.2273,0,78.96168,5183.744,3177.1333,4.535776,0.38,0.00054250006
343.0477,4278.697,60,61.742893,2833.321,99.09999,127.159996,356.5375,0,81.189255,5162.1504,3163.8987,4.5168815,0.38000003,0.0005425
342.6712,4278.4443,60,61.99331,2836.6904,99.09999,127.399994,356.0587,0,78.34879,5093.919,3122.0793,4.457179,0.38000003,0.0005425
340.04,4279.3325,60,61.963352,2837.7642,99.09999,127.35312,353.95743,0,75.75424,5115.6504,3135.3987,4.476194,0.38000003,0.0005425
341.95505,4284.6787,60,62.001907,2840.4082,99.09999,127.381615,355.72598,0,78.77983,5336.271,3270.6177,4.669237,0.38,0.0005425
344.73456,4289.571,60,62.025738,2843.7769,99.09999,127.454544,358.48407,0,80.882065,5430.7617,3328.5312,4.7519164,0.38,0.0005425
344.4497,4294.1343,60,62.07164,2847.664,99.09999,127.54341,358.31387,0,78.40062,5237.9727,3210.3704,4.5832257,0.38000003,0.0005425
344.93298,4299.364,60,62.17019,2852.361,99.09999,127.5863,358.6521,0,80.27393,5361.8887,3286.319,4.691653,0.38,0.0005425
344.56754,4302.0303,60,62.192043,2854.0217,99.09999,127.64596,358.33508,0,76.729225,5383.734,3299.7078,4.710767,0.38,0.0005425
344.3062,4305.542,60,62.22929,2855.8948,99.09999,127.65319,358.1687,0,77.28273,5373.9272,3293.6973,4.702186,0.37999997,0.00054249994
344.65448,4309.8936,60,62.272743,2859.3525,99.09999,127.75343,358.45096,0,80.48633,5363.182,3287.1118,4.692785,0.38000003,0.00054250006
345.0042,4313.9146,60,62.3702,2862.142,99.09999,127.778015,358.40778,0,79.85706,5371.198,3292.0247,4.6997986,0.38,0.00054250006
344.6681,4317.314,60,62.39312,2864.1187,99.09999,127.83777,358.215,0,79.75328,5327.1377,3265.02,4.661246,0.38,0.0005425
344.4729,4321.37,60,62.47705,2865.6448,99.09999,127.864395,357.9256,0,79.94172,5287.3687,3240.6453,4.626447,0.38,0.0005425
344.26212,4325.095,60,62.54309,2867.4175,99.09999,127.899994,357.73087,0,79.25045,5331.7944,3267.874,4.6653204,0.38000003,0.00054250006
343.99152,4328.104,60,62.582348,2868.746,99.09999,127.931526,357.40366,0,80.571365,5308.199,3253.4126,4.6446743,0.38000003,0.0005425
345.63852,4333.143,60,62.6495,2870.8835,99.09999,127.950226,358.9166,0,80.58962,5310.599,3254.8833,4.6467743,0.38,0.0005425
343.0969,4335.772,60,62.72246,2871.7305,99.09999,127.97239,356.34747,0,80.75826,5516.7627,3381.2415,4.827167,0.38,0.0005425
337.5626,4285.007,49.833332,62.235775,2882.5198,99.097305,124.0922,350.7806,0,81.582825,5462.4375,3347.9456,4.7796326,0.38,0.0005425
747.36237,4344.276,29.35965,92.221924,3246.473,1943.0531,1174.5588,250.25897,0,74.804405,3867.1145,2370.167,3.3837252,0.38000003,0.0005425
334.07703,4358.5938,60,63.22394,2866.2708,99.09999,128.31453,348.87128,0,82.13804,5491.434,3365.7175,4.8050046,0.38,0.0005425
337.56317,4351.1885,60,63.078457,2870.2354,99.09999,128.23882,351.32492,0,81.926605,5420.346,3322.1477,4.742803,0.38,0.0005425
334.87918,4354.5156,60,63.14721,2872.3547,99.09999,128.32497,349.0393,0,78.427956,5490.7104,3365.2742,4.804372,0.38000003,0.00054250006
337.33316,4358.442,60,63.177868,2873.6287,99.09999,128.3516,351.16464,0,78.97853,5498.948,3370.323,4.8115797,0.38,0.0005425
335.86337,4360.352,60,63.196835,2873.9077,99.09999,128.3879,349.93246,0,77.92723,5505.6377,3374.423,4.817433,0.38,0.0005425
336.7403,4363.5645,60,63.252213,2875.1475,99.09862,128.44394,351.11746,0,79.51366,5541.553,3396.436,4.8488593,0.38000003,0.0005425
337.4255,4366.9414,60,63.252373,2876.3088,99.09734,128.4605,351.70486,0,82.085526,5579.0137,3419.3953,4.8816366,0.37999997,0.00054249994
336.316,4369.0024,60,63.288666,2876.819,99.08392,128.46942,350.75296,0,81.804214,5502.095,3372.252,4.8143334,0.38,0.0005425
336.152,4371.7676,60,63.34117,2877.7278,99.06028,128.52184,350.3812,0,80.43403,5388.6235,3302.7048,4.7150455,0.38000003,0.0005425
336.43796,4375.5103,60,63.390568,2879.107,99.052284,128.55186,351.2316,0,81.42658,5411.4395,3316.6887,4.7350097,0.38000003,0.00054250006
340.9797,4378.393,60,63.37357,2880.6392,99.04509,128.54337,353.08392,0,80.902214,5364.7393,3288.0662,4.694147,0.38,0.0005425
331.26062,4375.88,47.32,62.46374,2886.1482,99.03599,127.24783,331.7589,0,81.17903,5449.358,3339.9292,4.7681885,0.38000003,0.0005425
336.2263,4382.7354,60,63.321545,2882.2488,99,128.43079,350.73288,0,82.84339,5498.776,3370.2173,4.8114285,0.38,0.0005425
337.425,4385.8237,60,63.402893,2882.5405,99,128.40746,351.2888,0,83.76425,5507.6377,3375.649,4.819183,0.37999997,0.00054249994
337.02448,4388.1826,60,63.4501,2882.8809,99,128.4,351.03326,0,83.283195,5375.5303,3294.68,4.703589,0.38000003,0.0005425
330.72256,4383.249,52.744446,62.546505,2888.7593,98.995056,125.94566,334.899,0,81.90932,5467.0703,3350.7852,4.7836866,0.38,0.0005425
335.58313,4396.574,60,63.52008,2887.8948,99,128.77481,349.08423,0,81.13684,5395.1904,3306.7295,4.720792,0.38,0.00054250006
335.2868,4396.546,60,63.53335,2887.584,99,128.93172,348.59256,0,82.844986,5528.449,3388.4043,4.837393,0.38,0.0005425
332.54486,4397.9404,60,63.578384,2888.2073,99,128.93994,347.1864,0,80.855354,5541.051,3396.128,4.848419,0.38,0.0005425
333.427,4400.7925,60,63.61842,2889.6355,99,128.96841,347.39447,0,82.84518,5698.0103,3492.3289,4.985759,0.38,0.0005425
333.86118,4403.4185,60,63.6924,2889.8743,99,129.00928,347.3009,0,83.78007,5621.3564,3445.3477,4.918687,0.38000003,0.0005425
334.00922,4405.457,60,63.760372,2890.8704,99,129.04657,347.15045,0,83.56753,5668.6416,3474.3286,4.9600616,0.37999997,0.0005425
333.20505,4408.483,60,63.797962,2891.6592,99,129.07658,346.6608,0,83.2864,5680.6284,3481.6753,4.9705496,0.38,0.0005425
332.6485,4411.783,60,63.847435,2893.032,99,129.0967,346.44318,0,83.376945,5658.81,3468.303,4.951459,0.38,0.0005425
322.74896,4410.7217,50.566,63.29741,2905.8464,98.98931,126.50106,335.7402,0,81.50854,5544.759,3398.4004,4.851664,0.38,0.0005425
329.58688,4422.9985,60,63.91536,2897.663,99,128.6498,343.426,0,81.03547,5625.374,3447.81,4.9222026,0.38000003,0.00054250006
366.69113,3298.5977,55,64.0869,1990.2493,77.48561,88.60755,553.52576,0,62.94124,5894.8325,1964.9441,3.1242611,0.25,0.0003975
366.9487,3299.27,55,64.0083,1990.2948,77.48828,88.60182,553.65393,0,61.018436,5900.7964,1966.9321,3.127422,0.25,0.0003975
368.2815,3300.2473,55,63.97866,1990.5662,77.49182,88.60234,553.7054,0,62.275906,5799.8296,1933.2765,3.0739098,0.25,0.00039750003
366.13397,3300.4023,55,63.992325,1990.9191,77.48936,88.60803,553.0151,0,62.77255,5675.7856,1891.9285,3.0081663,0.25,0.0003975
365.3153,3300.941,55,63.969406,1991.2994,77.48428,88.61059,552.8384,0,61.60432,5698.48,1899.4934,3.0201945,0.25,0.0003975
366.24515,3301.865,55,64.02965,1991.7957,77.488,88.6203,552.9011,0,62.589767,5612.0845,1870.6948,2.9744048,0.25,0.0003975
365.84293,3302.1047,55,64.02846,1992.2109,77.48933,88.625015,552.50195,0,61.26472,5522.429,1840.8097,2.9268873,0.25,0.00039749997
365.82556,3302.5078,55,64.02124,1992.4097,77.48844,88.625046,552.4804,0,61.346428,5651.4346,1883.8115,2.9952602,0.25,0.0003975
366.0737,3303.114,55,64.02585,1992.5403,77.489586,88.62252,552.6524,0,62.46822,5624.056,1874.6853,2.9807496,0.25,0.0003975
365.79117,3303.1384,55,64.06938,1992.5679,77.48671,88.63847,552.2552,0,62.73341,5629.0957,1876.3651,2.9834206,0.24999999,0.00039749997
366.00137,3303.7068,55,64.07444,1992.7604,77.48772,88.635056,552.3871,0,62.611675,5594.3765,1864.7921,2.9650195,0.25,0.0003975
366.24893,3304.3032,55,64.09508,1992.86,77.488716,88.63675,552.3805,0,62.89939,5655.0215,1885.0072,2.9971614,0.25,0.0003975
366.40518,3304.8096,55,64.10584,1993.1301,77.48832,88.64277,552.3382,0,63.019493,5635.1626,1878.3876,2.9866364,0.25,0.00039750003
367.45053,3305.9062,55,64.13744,1993.4669,77.48391,88.64515,552.7552,0,63.204433,5713.127,1904.3757,3.0279574,0.25,0.0003975
367.04343,3306.1738,55,64.1439,1993.7732,77.49229,88.64812,552.3922,0,63.746128,5677.7393,1892.5797,3.0092018,0.25,0.0003975
368.03366,3307.122,55,64.15584,1994.1685,77.48434,88.65202,552.84216,0,63.621956,5651.459,1883.8197,2.9952734,0.25,0.0003975
368.49982,3307.7432,55,64.17311,1994.492,77.48685,88.66068,552.83,0,64.10593,5647.0894,1882.3632,2.9929574,0.25,0.0003975
368.566,3308.3677,55,64.18041,1994.9669,77.49092,88.66755,553.0283,0,64.06068,5618.512,1872.8374,2.9778116,0.25,0.0003975
365.3997,3306.6394,55,64.2024,1994.8794,77.49827,88.67277,551.0592,0,64.321106,5543.4897,1847.8298,2.9380496,0.25,0.00039750003
364.0681,3291.1282,48.648247,63.298897,2006.91,77.620224,87.94129,548.6003,0,64.00068,5542.4956,1847.4985,2.9375226,0.25,0.0003975
365.1714,3307.246,55,64.24039,1996.8894,77.57273,88.68577,551.0478,0,63.13257,5568.621,1856.2072,2.9513693,0.25000003,0.0003975
364.89774,3305.5398,55,64.22504,1994.5885,77.547104,88.67025,550.82294,0,63.378025,5702.4116,1900.804,3.0222783,0.25,0.0003975
365.8833,3305.802,55,64.19535,1993.4927,77.49684,88.663025,551.8113,0,62.83654,5663.7617,1887.9205,3.0017936,0.25,0.0003975
367.47745,3305.7185,55,64.18723,1992.5653,77.48836,88.653755,552.45953,0,63.409454,5805.4707,1935.1569,3.0768995,0.25,0.00039750003
366.92188,3304.8535,55,64.16541,1991.5698,77.491,88.65186,552.161,0,63.93912,5611.357,1870.4523,2.974019,0.25,0.0003975
367.5004,3304.615,55,64.166115,1990.7648,77.49059,88.649895,552.46796,0,63.69898,5512.6826,1837.5609,2.9217217,0.25,0.00039749997
365.88544,3303.573,55,64.17422,1989.9612,77.496864,88.64717,551.9316,0,63.709087,5622.7886,1874.2628,2.980078,0.25,0.0003975
367.54742,3303.5232,55,64.141174,1989.2137,77.48876,88.63956,552.3397,0,63.787514,5642.682,1880.894,2.9906216,0.25,0.0003975
366.36853,3302.359,55,64.12953,1988.3811,77.492775,88.640175,551.7387,0,63.06933,5615.775,1871.9249,2.9763606,0.25,0.0003975
367.22763,3302.3677,55,64.152885,1987.8186,77.49357,88.64272,552.0467,0,63.407177,5660.068,1886.6893,2.999836,0.25,0.0003975
367.65533,3302.043,55,64.15629,1986.885,77.48941,88.63196,552.2243,0,63.997036,5666.1436,1888.7145,3.003056,0.25,0.0003975
367.485,3301.771,55,64.182144,1986.1294,77.492805,88.63969,552.0919,0,64.81632,5532.3096,1844.1031,2.9321241,0.25,0.00039750003
367.1347,3301.2644,55,64.17991,1985.422,77.49442,88.63983,551.9164,0,64.441025,5653.6284,1884.5428,2.996423,0.25,0.00039749997
366.17047,3300.6108,55,64.18683,1984.812,77.4934,88.63547,551.43994,0,64.67405,5638.452,1879.484,2.9883795,0.25,0.0003975
366.94626,3300.8513,55,64.16553,1984.4675,77.491234,88.638336,551.43506,0,63.84864,5595.2954,1865.0985,2.9655066,0.25,0.0003975
363.8914,3299.7185,55,64.160576,1984.2097,77.49081,88.63614,550.09814,0,63.663345,5632.033,1877.3445,2.9849777,0.25,0.0003975
365.4782,3300.8958,55,64.17443,1984.238,77.4898,88.640175,550.6498,0,63.663662,5583.009,1861.003,2.9589949,0.25000003,0.00039750003
356.353,3295.871,55,64.19091,1983.726,77.494484,88.639984,545.5228,0,63.926266,5601.4126,1867.1376,2.9687488,0.25,0.0003975
350.85202,3150.5774,49.533333,63.16118,1987.6138,77.59581,88.07491,509.12155,0,64.15569,5539.5264,1846.5088,2.935949,0.25,0.00039750003
358.82663,3298.404,55,64.31437,1986.1035,77.50653,88.651276,546.7385,0,64.79445,5403.858,1801.286,2.8640447,0.25,0.0003975
356.66043,3296.1775,55,64.28821,1984.1821,77.495476,88.63959,545.5351,0,64.529854,5571.8555,1857.2852,2.9530833,0.25,0.00039749997
356.22382,3295.8325,55,64.27948,1983.6509,77.49484,88.63625,545.3379,0,64.42006,5639.9175,1879.9724,2.9891562,0.25,0.00039750003
355.56696,3295.7378,55,64.27346,1983.4188,77.50071,88.63964,545.0342,0,63.953014,5560.224,1853.408,2.9469187,0.25,0.0003975
355.95886,3296.3677,55,64.211395,1983.5824,77.49346,88.635345,544.93774,0,62.661762,5577.072,1859.0239,2.955848,0.25,0.0003975
1491.4213,4073.4758,41.748837,66.39004,2592.0515,98.176865,96.04462,622.9655,0,56.544933,2499.9436,2540.2651,1.284296,0.50399995,0.0002548101
355.20102,3973.2559,51.037037,62.86994,2213.7373,72.51276,84.46384,818.8941,0,64.39989,2433.6548,608.4136,1.2502414,0.19999997,0.00041098398
369.07285,3684.6323,53,62.042213,2086.1223,73.75858,85.83429,661.84576,0,64.36016,3894.831,1590.8464,2.0008914,0.29,0.00036474827
361.48456,3654.667,53,61.302406,2062.8406,74.50443,86.548065,684.1325,0,64.47439,3649.632,2236.871,1.8749254,0.38,0.0003185126
357.60614,3639.2815,53,60.928513,2053.9006,75.03357,87.157715,699.1313,0,64.626465,3686.2273,2259.3005,1.8937255,0.38,0.0003185126
365.1879,3622.3835,53,60.727257,2044.1924,75.46944,87.61875,712.9799,0,66.787254,3546.4827,2173.6506,1.8219345,0.38,0.00031851258
362.39694,3608.5054,53,60.47115,2035.747,75.7958,88.00174,718.9121,0,67.23196,3637.8647,2229.659,1.8688802,0.38,0.0003185126
361.15436,3599.0374,53,60.260395,2031.8793,76.09138,88.316536,724.3754,0,66.82733,3737.955,2291.0046,1.9202995,0.37999997,0.00031851258
361.31592,3591.0244,53,60.106667,2028.3718,76.35175,88.60511,728.48987,0,66.645035,3279.4348,2009.9761,1.684744,0.37999997,0.00031851258
362.8439,3583.895,53,59.907074,2025.8784,76.57557,88.83003,733.8676,0,67.27511,3914.5261,1598.8909,2.0110095,0.29,0.0003647483
361.9101,3577.7307,53,59.75681,2023.6636,76.75655,89.03912,738.51447,0,67.57038,3876.3013,1583.278,1.9913721,0.29,0.0003647483
360.99832,3567.517,53,59.61456,2016.2096,76.93199,89.22105,739.93274,0,67.630226,4063.9736,1659.9327,2.087785,0.29,0.0003647483
361.58115,3562.4216,53,59.4968,2014.403,77.115166,89.39597,743.3266,0,67.008934,4052.6143,1655.2931,2.0819495,0.29,0.0003647483
363.9364,3560.409,53,59.433598,2014.3975,77.2558,89.577774,747.7057,0,67.32474,4444.8125,1815.4868,2.2834334,0.29,0.0003647483
357.97656,3554.4187,53,59.390533,2012.4698,77.38339,89.7422,747.7726,0,67.786995,3642.1301,1487.6306,1.8710715,0.29,0.0003647483
353.03793,3548.9644,53,59.321693,2010.6147,77.50544,89.87473,748.65173,0,66.088806,4036.278,1648.6205,2.073557,0.29,0.00036474827
358.14832,3543.209,53,59.249634,2009.6654,77.64426,90.02975,745.9534,0,67.14594,3893.7297,1559.6732,2.0003257,0.286,0.0003668032
358.79202,3539.6946,53,59.177525,2008.4818,77.73675,90.143295,746.7631,0,67.75541,3870.0613,1550.1926,1.9881665,0.286,0.0003668032
360.1476,3564.846,49.721428,59.260727,2060.5042,83.87749,94.814064,713.3465,0,67.3271,3809.2788,1525.8456,1.9569408,0.28599998,0.0003668032
360.54355,3509.0693,53,59.058006,1999.9204,77.88348,90.18348,723.2996,0,68.30534,3853.1836,1543.432,1.9794959,0.28599998,0.0003668032
357.20428,3504.0054,53,58.964108,1997.1583,77.96953,90.24684,721.2107,0,66.77845,3943.1292,1579.4607,2.0257037,0.286,0.0003668032
353.42642,3503.066,53,58.909126,1996.1493,78.04145,90.31789,722.7179,0,67.152756,3949.1472,1581.8713,2.0287952,0.286,0.0003668032
359.55704,3503.47,53,58.855312,1996.6066,78.117325,90.392685,725.0861,0,67.68957,3905.501,1564.3884,2.006373,0.28599998,0.00036680317
356.67017,3500.4421,53,58.821804,1995.2313,78.16521,90.463684,724.5003,0,67.95086,3849.3008,1541.8767,1.9775012,0.28599998,0.00036680317
358.4322,3498.874,53,58.792778,1994.4579,78.2508,90.518845,724.3449,0,68.40479,3891.306,1558.7023,1.9990804,0.28599998,0.0003668032
365.47684,3497.6365,53,58.79056,1993.9237,78.277245,90.58476,724.97296,0,67.64048,3851.757,1542.8606,1.9787631,0.28599998,0.0003668032
367.84558,3498.0117,53,58.76507,1993.3325,78.34599,90.63822,726.3097,0,67.51172,3907.7405,1565.2854,2.0075235,0.286,0.00036680323
368.5983,3502.7805,53,58.70679,1993.1364,78.370804,90.68771,732.4979,0,68.480095,3883.1287,1555.4269,1.9948796,0.28599998,0.0003668032
363.0309,3504.7334,53,58.66786,1993.7638,78.387924,90.72149,735.64197,0,67.68375,3841.408,1538.7152,1.9734465,0.286,0.00036680323
356.89807,3507.8494,53,58.64902,1994.1033,78.46853,90.760185,739.17596,0,67.65278,3828.572,1533.5736,1.9668522,0.286,0.0003668032
349.8786,3509.7986,53,58.628304,1995.5165,78.49246,90.79733,741.8186,0,68.2018,3866.9358,1548.9406,1.9865608,0.28599998,0.0003668032
355.70264,3515.1057,53,58.602856,1999.6561,78.55241,90.82502,746.7753,0,68.737526,3845.092,1540.1909,1.975339,0.28599998,0.0003668032
363.18585,3522.4182,53,58.5617,2004.5182,78.59369,90.86097,753.9711,0,68.74902,3794.0579,1519.7487,1.9491214,0.28599998,0.0003668032
362.4913,3522.3972,53,58.549725,2005.4988,78.61832,90.90363,754.49963,0,68.34633,3825.0847,1532.1768,1.9650606,0.28599998,0.00036680317
368.41895,3524.0518,53,58.55308,2006.8884,78.65393,90.93706,756.2121,0,68.78707,3834.1968,1535.8267,1.9697418,0.28599998,0.0003668032
365.2194,3525.8389,53,58.55032,2008.6857,78.674805,90.97431,756.93726,0,68.81369,3793.3413,1519.4615,1.9487531,0.28599998,0.0003668032
365.80142,3525.9587,53,58.5432,2007.8401,78.68066,91.00241,758.51434,0,68.58375,3932.0042,1575.0044,2.0199883,0.28599998,0.00036680317
365.92395,3527.0215,53,58.554375,2007.5106,78.75536,91.02219,759.5315,0,68.72377,3977.1157,1593.0743,2.0431635,0.286,0.0003668032
369.4552,3527.6675,53,58.549175,2008.2661,78.75234,91.03986,761.3618,0,68.81684,3915.4822,1568.3864,2.0115006,0.28599998,0.0003668032
366.96982,3527.2249,53,58.55824,2008.4135,78.764404,91.081245,760.74786,0,68.74175,3892.0327,1558.9935,1.9994539,0.28599998,0.0003668032
369.26892,3527.5242,53,58.55424,2008.7795,78.76573,91.10186,761.75934,0,66.930725,3960.407,1586.3813,2.0345798,0.28599998,0.00036680323
366.44006,3525.6155,53,58.56419,2008.3275,78.80591,91.12336,760.2308,0,67.520905,3918.4219,1569.564,2.0130107,0.286,0.0003668032
367.4167,3526.796,53,58.556477,2008.7653,78.82619,91.13547,761.8096,0,67.31977,3858.0454,1545.3795,1.9819936,0.286,0.0003668032
368.2303,3499.25,46.412,58.926083,2067.304,78.84471,90.70487,703.39,0,66.87403,3877.1396,1553.028,1.9918029,0.286,0.00036680323
356.73065,3523.7964,53,58.774826,2011.2621,78.86472,90.63331,756.638,0,69.04655,3915.1594,1568.2571,2.0113347,0.28599998,0.0003668032
360.77625,3524.6453,53,58.717987,2008.2196,78.862785,90.64318,758.79144,0,69.26964,3886.7068,1556.8601,1.9967178,0.28599998,0.0003668032
359.09998,3518.1672,53,58.728184,2006.0387,78.863144,90.65473,754.1898,0,68.81668,3910.9502,1566.571,2.0091724,0.28599998,0.0003668032
367.67737,3477.2114,53,58.779926,1991.8967,78.879105,90.660866,720.3379,0,67.95431,3918.2751,1569.5051,2.0129354,0.28599998,0.0003668032
381.3143,3104.507,53,59.18894,1865.0638,78.83081,90.543144,406.7175,0,66.626945,4494.849,1800.4578,2.3091388,0.286,0.00036680323
381.18814,3103.432,53,59.1197,1851.9285,78.83775,90.55586,406.23642,0,67.692444,4298.591,1721.8444,2.208315,0.28599998,0.0003668032
382.55295,3105.0566,53,59.05843,1847.4119,78.854836,90.567375,407.448,0,67.82104,4372.844,1751.5874,2.2464612,0.28599998,0.0003668032
384.3304,3162.9514,53,58.936195,1863.0001,78.86352,90.597565,454.61435,0,67.84798,4225.6865,1692.6418,2.170862,0.286,0.00036680326
384.0772,3106.491,53,58.969994,1843.7463,78.86034,90.587975,409.56625,0,67.93009,4585.9814,1110.8899,2.355956,0.19500001,0.00041355263
380.99896,3102.377,53,58.9731,1839.4443,78.862495,90.60685,406.8309,0,68.117615,4906.266,1188.4742,2.520496,0.19499998,0.00041355263
382.82767,3103.692,53,59.00802,1837.7799,78.896904,90.625465,408.17218,0,67.50893,4758.177,1152.6018,2.444418,0.19500001,0.00041355263
384.92886,3106.4504,53,58.979412,1837.4717,78.91856,90.651276,410.33536,0,67.721214,4913.4966,1190.2258,2.5242105,0.195,0.00041355263
382.7943,3103.7495,53,58.95318,1835.5493,78.90418,90.67146,407.34586,0,67.643,5087.121,1232.2839,2.6134067,0.19499998,0.00041355263
382.31332,3102.1382,53,58.95726,1833.2931,78.91779,90.68441,407.92853,0,67.41682,4937.395,1196.0149,2.5364878,0.195,0.00041355263
378.60687,3096.8616,53,58.95469,1830.271,78.938065,90.699066,404.01843,0,67.729996,4840.3467,1172.5062,2.4866312,0.19499998,0.00041355263
381.01447,3100.203,53,58.945316,1829.2008,78.962456,90.71023,406.34744,0,67.03656,4320.547,1046.592,2.2195945,0.195,0.00041355265
370.59616,2877.8474,44.194115,59.018974,1946.0822,79.11451,89.442665,391.30002,0,61.48911,4546.1567,1101.2429,2.335497,0.19500001,0.00041355263
376.69327,3104.149,53,59.156746,1847.2905,78.968056,90.84524,401.58646,0,67.68691,4542.6245,1100.3872,2.3336823,0.195,0.00041355263
379.08252,3102.485,53,59.149193,1834.6481,78.97152,90.84744,403.0982,0,68.03229,4884.952,1183.3113,2.5095463,0.19499998,0.0004135526
374.53378,3094.9658,53,59.151863,1829.6621,78.9829,90.86206,398.99557,0,67.95786,4801.151,1163.0117,2.4664953,0.19500001,0.00041355265
372.6728,3094.883,53,59.193794,1830.0432,78.99027,90.880066,397.8512,0,68.86107,4946.9097,1198.3196,2.5413756,0.19499998,0.0004135526
371.8741,3065.0469,42.157894,59.870003,1914.6017,79.00661,90.7608,392.43903,0,67.03864,4954.2383,1200.0948,2.5451407,0.195,0.00041355265
367.83493,3080.8115,30.285715,59.11047,1828.1742,78.71376,90.68333,393.26187,0,68.17096,4977.3887,1205.7028,2.5570338,0.195,0.00041355265
370.49988,3090.2744,53,59.239586,1826.1365,79.00668,90.915436,395.36597,0,68.780716,4981.6255,1206.7291,2.5592103,0.195,0.00041355263
374.56952,3097.3945,53,59.260124,1829.7244,79.005,90.92268,399.4378,0,68.419044,4899.005,1186.7155,2.5167658,0.19500001,0.00041355265
377.7771,3100.7952,53,59.25076,1831.5845,79.01353,90.91937,402.4251,0,68.65735,4827.646,1169.4297,2.4801064,0.195,0.00041355263
380.95105,3104.6711,53,59.25028,1831.4792,79.02021,90.90771,405.24722,0,68.40202,4936.423,1195.7794,2.5359883,0.195,0.00041355263
381.02286,3104.8384,53,59.24292,1831.239,79.04046,90.90829,405.64594,0,68.49011,4882.3066,1182.6705,2.5081873,0.19500001,0.00041355265
380.1714,3103.7512,53,59.243416,1830.64,79.06254,90.90656,404.64648,0,68.54607,5033.0156,1219.1776,2.585611,0.19499998,0.00041355265
379.49518,3103.1997,53,59.261223,1830.305,79.072784,90.91011,404.0161,0,67.473915,4902.3594,1187.528,2.518489,0.195,0.00041355263
380.6073,3103.9385,53,59.241177,1830.4122,79.07657,90.90367,404.67535,0,66.97568,4954.826,1200.2373,2.5454428,0.195,0.00041355265
384.9811,3108.48,53,59.30074,1830.6837,79.08636,90.92272,408.65836,0,68.19326,4917.881,1191.2878,2.5264628,0.19499998,0.00041355263
383.26126,3106.5605,53,59.316647,1829.698,79.09149,90.93373,407.26566,0,67.94223,4938.7466,1196.3423,2.5371823,0.195,0.00041355265
383.38965,3106.8274,53,59.336193,1829.4601,79.092575,90.93104,407.55396,0,67.95991,4980.6997,1206.5048,2.5587347,0.19499998,0.00041355263
383.04257,3106.1218,53,59.310677,1828.7081,79.09022,90.932755,407.35187,0,68.21916,4950.322,1199.1462,2.5431285,0.19500001,0.00041355263
380.7057,3102.685,53,59.3435,1827.2885,79.09947,90.932304,404.44077,0,67.797,4935.5933,1195.5784,2.5355623,0.19499998,0.00041355263
380.72577,3102.0156,53,59.3158,1825.8126,79.097176,90.92059,405.0975,0,68.4613,5030.534,1218.5765,2.5843363,0.195,0.00041355263
382.95496,3103.9194,53,59.329163,1826.3538,79.12057,90.9154,407.11435,0,68.97302,4926.7866,1193.4451,2.5310378,0.195,0.00041355263
379.18954,3098.9802,53,59.336,1825.5164,79.1409,90.895836,403.75137,0,68.77523,4991.906,1209.2194,2.5644917,0.195,0.00041355265
380.25922,3100.1206,53,59.31312,1825.8171,79.14956,90.88639,404.70728,0,68.16657,4977.433,1205.7136,2.5570567,0.19500001,0.00041355265
380.16144,3099.9941,53,59.344585,1826.067,79.15976,90.87924,404.7282,0,68.30954,5016.858,1215.2635,2.5773103,0.19499998,0.00041355263
379.90933,3099.8062,53,59.363403,1826.3464,79.16765,90.87067,404.5561,0,67.502,4928.3677,1193.8282,2.5318503,0.19500001,0.00041355265
379.82126,3099.4578,53,59.37215,1826.8373,79.15972,90.85212,404.40985,0,69.03754,4934.013,1195.1957,2.5347505,0.195,0.00041355263
378.52124,3078.1348,45.325,59.973267,1889.213,79.1545,90.734634,396.47534,0,67.5246,4960.808,1201.6863,2.5485158,0.195,0.00041355265
378.73553,3098.8545,53,59.536884,1834.9893,79.16616,90.81132,403.45007,0,68.88597,4981.586,1206.7195,2.55919,0.19499998,0.00041355263
380.15366,3100.0276,53,59.5244,1831.5497,79.16901,90.786934,404.70847,0,68.51577,4903.7163,1187.8567,2.519186,0.19499998,0.00041355263
379.09265,3098.8916,53,59.521133,1831.5509,79.16565,90.77716,403.7097,0,68.89733,4910.9546,1189.61,2.5229046,0.195,0.00041355265
379.19006,3099.0293,53,59.493237,1831.1283,79.158936,90.758705,403.63223,0,68.25023,4813.7207,1166.0565,2.4729526,0.195,0.00041355263
377.18274,3097.2307,53,59.508713,1831.0099,79.16616,90.74336,402.06638,0,68.37027,4972.969,1204.6323,2.5547636,0.19500001,0.00041355265
